chr_id,embryo_id,crossover_position,z_score
1,78626,0.970117,2.198893
1,78733,0.023292,2.029216
1,78733,0.139859,1.979124
1,78733,0.464373,2.768125
1,78733,0.667501,2.239113
1,78733,0.908909,1.981249
1,78842,0.808851,2.842740
1,79066,0.418542,2.621547
1,79066,0.438244,2.006761
1,78317,0.874004,2.282718
1,78416,0.713533,1.994952
1,78416,0.727331,2.713108
1,78416,0.854843,1.996435
1,80301,0.457373,1.960156
1,80301,0.630977,2.060331
1,80301,0.884234,2.220037
1,80402,0.160156,2.020404
1,80402,0.429822,2.064219
1,80402,0.726420,1.972802
1,80610,0.079612,2.344151
1,80610,0.355282,1.994220
1,80610,0.671422,1.998165
1,80717,0.209056,2.162159
1,80717,0.593119,2.009988
1,80717,0.923157,2.089342
1,80826,0.104881,2.040184
1,119777,0.403568,2.058502
1,119777,0.768853,2.113982
1,88216,0.948422,2.258006
1,88315,0.118803,2.060523
1,88416,0.429371,2.693727
1,88731,0.173688,2.169789
1,88731,0.212811,1.971900
1,88731,0.633748,2.143713
1,88731,0.901526,2.108378
1,88731,0.942497,2.284029
1,88840,0.039351,1.961034
1,88840,0.430664,1.988414
1,88840,0.616440,2.393572
1,88951,0.621417,2.630654
1,88951,0.847982,2.091869
1,89064,0.280433,2.170688
1,89064,0.724668,2.239959
1,89064,0.931089,2.238203
1,90617,0.196784,2.641707
1,90716,0.738099,1.976026
1,90817,0.105061,1.978455
1,90817,0.337933,2.053048
1,91132,0.636857,1.993107
1,91132,0.934399,2.027524
1,90916,0.747884,2.299812
1,91231,0.755496,1.996968
1,90720,0.237434,1.968933
1,79023,0.266733,2.026310
1,79023,0.444555,2.585127
1,79548,0.164060,1.994198
1,79548,0.351040,2.474243
1,79548,0.657258,2.413724
1,79548,0.866532,2.178735
1,79548,0.942027,2.101115
1,79548,0.985087,2.015379
1,79772,0.126588,2.216821
1,79772,0.640353,2.043844
1,79772,0.871257,3.003640
1,81325,0.191414,2.001800
1,81325,0.712770,2.100190
1,81325,0.905374,2.004092
1,81325,0.951768,2.134926
1,81628,0.042773,2.042059
1,81628,0.212763,2.088688
1,81628,0.321899,2.212429
1,81628,0.612692,2.164957
1,81628,0.810639,2.031040
1,81733,0.117325,2.896862
1,81733,0.354033,1.975548
1,81733,0.924996,1.983296
1,82060,0.017729,2.168571
1,82060,0.660371,2.127577
1,82060,0.837672,2.633529
1,82060,0.846488,2.236289
1,82173,0.062174,2.477423
1,82173,0.293741,2.074255
1,82173,0.449371,1.986191
1,82173,0.672161,2.230441
1,82173,0.836808,1.961622
1,83201,0.018359,2.011065
1,83201,0.450503,2.008526
1,83201,0.480307,1.996736
1,83201,0.806328,1.964709
1,83201,0.963846,1.980334
1,83504,0.044508,2.050768
1,83504,0.348076,2.060475
1,83504,0.673815,2.041701
1,83504,0.882346,2.021453
1,83609,0.056865,2.338363
1,83609,0.134950,2.022890
1,83609,0.446591,1.973090
1,83609,0.660544,2.047822
1,83609,0.942863,1.992042
1,83716,0.028448,2.351312
1,83716,0.032103,2.794387
1,83716,0.458624,2.210342
1,83716,0.482403,2.088614
1,83716,0.955639,2.420752
1,83716,0.960961,2.001343
1,83716,0.972589,2.259697
1,83825,0.108521,2.067469
1,83825,0.269714,2.276662
1,83825,0.606118,2.167690
1,83825,0.705292,1.964966
1,83825,0.862830,1.968283
1,84049,0.020917,3.829445
1,84049,0.211332,4.104777
1,84049,0.470333,2.058569
1,84049,0.681053,2.232106
1,84049,0.684889,2.735487
1,84049,0.755664,2.066699
1,84049,0.769321,2.462142
1,84049,0.948047,2.556864
1,84049,0.960901,2.039702
1,85505,0.324721,1.966313
1,85505,0.331530,1.970220
1,85505,0.431246,2.020585
1,85505,0.688520,2.149487
1,85505,0.755500,2.000694
1,85505,0.769618,2.393984
1,85505,0.941837,1.994301
1,85602,0.148999,2.207420
1,85602,0.152173,2.645066
1,85602,0.350842,1.977059
1,85602,0.681743,2.176870
1,85602,0.683229,3.244573
1,85602,0.960045,2.081160
1,85802,0.122961,2.195031
1,85802,0.666711,1.994027
1,85802,0.818565,1.963760
1,85802,0.926596,1.975396
1,85905,0.050006,3.004107
1,85905,0.108671,2.518100
1,85905,0.237891,2.292406
1,85905,0.307662,2.111573
1,85905,0.620187,2.095611
1,85905,0.769309,2.224968
1,85905,0.848299,1.970183
1,85905,0.943175,2.420597
1,86010,0.070563,2.008410
1,86010,0.479591,1.977949
1,86010,0.959574,2.203549
1,86117,0.122481,2.112033
1,86117,0.237923,2.918924
1,86117,0.350774,2.055705
1,86117,0.591840,2.178741
1,86337,0.357429,2.132323
1,86337,0.359799,2.741578
1,86337,0.480322,2.018132
1,86337,0.669050,2.276406
1,86337,0.809456,2.037993
1,92948,0.096770,2.061083
1,92948,0.403912,2.194448
1,93047,0.100787,2.058621
1,93047,0.420261,2.005562
1,93047,0.986685,2.086383
1,93251,0.267181,2.024034
1,93251,0.398710,1.987423
1,93251,0.711355,2.396578
1,93356,0.414156,2.013806
1,93356,0.445266,2.297257
1,93356,0.636423,2.530629
1,93463,0.257421,2.583601
1,93463,0.396020,1.979926
1,93683,0.422008,2.441528
1,93683,0.664580,2.793024
1,93683,0.990641,2.201406
1,95252,0.645983,2.560383
1,95252,0.969293,2.057392
1,82419,0.078495,2.868821
1,82419,0.171062,2.044540
1,82419,0.179517,3.187759
1,82419,0.728288,2.000584
1,82518,0.166835,2.170610
1,82518,0.362753,2.017589
1,82518,0.608960,2.609579
1,82518,0.814358,2.009018
1,82518,0.961934,2.438637
1,82722,0.093930,2.271224
1,82722,0.215557,1.969883
1,82722,0.714982,1.960086
1,82722,0.893628,1.966304
1,83043,0.380447,2.060932
1,83043,0.674072,2.535809
1,83043,0.964183,3.161513
1,85228,0.271672,3.525811
1,85228,0.369862,2.063939
1,85228,0.375406,6.235097
1,85228,0.612435,1.979077
1,85228,0.737678,2.026044
1,85335,0.059968,2.287825
1,85335,0.887482,2.061270
1,85444,0.073410,2.081275
1,85444,0.821271,2.011771
1,85444,0.952258,1.962706
1,85555,0.018938,2.730614
1,85555,0.153841,2.260689
1,77032,0.426981,2.047980
1,77131,0.263202,2.096857
1,77131,0.767588,1.983754
1,77232,0.736653,1.991908
1,77232,0.960407,2.104896
1,77440,0.126546,2.100845
1,77547,0.053579,2.102090
1,77547,0.717169,2.248859
1,83011,0.186117,2.106121
1,83011,0.277639,1.978060
1,83011,0.386132,2.125251
1,83011,0.395290,2.293179
1,83011,0.436583,2.837821
1,83011,0.710727,2.041022
1,83110,0.670547,2.051724
1,83110,0.946378,2.381314
1,83211,0.125040,2.021057
1,83211,0.381190,2.884630
1,83211,0.395248,2.068789
1,83211,0.805702,2.013016
1,83314,0.092173,2.112521
1,83314,0.733550,1.996996
1,83314,0.908902,3.019109
1,81489,0.455568,2.148107
1,81489,0.723386,2.261505
1,81489,0.941316,2.044922
1,81588,0.076593,1.978140
1,81588,0.091435,2.012741
1,81588,0.179041,2.099615
1,81588,0.323062,1.994844
1,81588,0.675714,2.467474
1,81588,0.859782,2.015627
1,81689,0.148375,2.224343
1,81689,0.320594,2.355019
1,81689,0.431597,2.176263
1,81689,0.706404,3.668166
1,81689,0.950724,2.223584
1,81897,0.057314,2.055681
1,81897,0.251183,1.971034
1,81897,0.350478,2.033038
1,81897,0.449491,1.993903
1,81897,0.668164,2.092446
1,81897,0.974964,3.760378
1,82004,0.044012,2.151927
1,82004,0.247481,1.973271
1,82004,0.366418,1.963323
1,82004,0.857086,4.517925
1,82113,0.037484,2.022584
1,82113,0.122339,2.017751
1,82113,0.770424,4.098388
1,82113,0.919747,2.089984
1,82224,0.050717,1.991343
1,82224,0.056341,2.410816
1,82224,0.060799,2.190633
1,82224,0.928803,3.292320
1,82337,0.381009,3.078060
1,82337,0.395168,2.312251
1,82337,0.967236,2.142525
1,83890,0.217805,2.065949
1,83890,0.477348,2.206856
1,83890,0.950764,2.164053
1,83989,0.112448,1.994061
1,83989,0.380969,2.156506
1,83989,0.395429,2.034827
1,83989,0.593757,2.004075
1,81244,0.941968,2.523765
1,81448,0.021254,2.018080
1,81448,0.170557,3.201962
1,81448,0.655301,2.841183
1,81448,0.815871,2.038447
1,81553,0.249191,1.749540
1,81553,0.255658,2.567958
1,81553,0.264575,2.684958
1,81553,0.270520,1.975240
1,81553,0.380198,2.139946
1,81553,0.395341,2.818725
1,81553,0.971948,2.713305
1,81880,0.096927,2.035415
1,81880,0.178989,1.979393
1,81880,0.255368,2.038973
1,81880,0.470426,1.971830
1,81880,0.751218,2.215532
1,81880,0.863667,2.726353
1,83546,0.448199,2.015438
1,84079,0.187161,2.991674
1,84079,0.671402,1.998346
1,84287,0.045879,2.037160
1,84287,0.126275,1.975426
1,84287,0.352640,1.963643
1,84287,0.720757,1.963129
1,84287,0.892493,1.985172
1,84287,0.973672,3.335485
1,84503,0.442969,2.820547
1,84503,0.681906,2.177794
1,84503,0.952415,2.258118
1,84614,0.123656,1.995324
1,84614,0.193327,2.575465
1,84614,0.306660,2.027481
1,80563,0.368388,2.435613
1,80866,0.046344,2.114832
1,80866,0.462722,2.300555
1,80971,0.054968,2.009595
1,80971,0.354277,1.991704
1,80971,0.621392,2.006202
1,80971,0.863463,2.101636
1,81078,0.047509,2.092936
1,81078,0.154375,2.066322
1,81078,0.332800,2.416204
1,81078,0.782598,2.782133
1,81298,0.051265,2.107653
1,81298,0.227179,2.055738
1,82867,0.379957,1.965473
1,82867,0.668923,1.992068
1,82867,0.917240,2.008338
1,82964,0.179038,2.280980
1,82964,0.259173,2.047193
1,82964,0.350534,2.004953
1,82964,0.949916,2.030867
1,83372,0.051265,2.211988
1,83372,0.076510,2.779069
1,83372,0.218181,2.014759
1,79491,0.055729,2.219676
1,79491,0.705863,3.685185
1,79592,0.054485,2.294181
1,79592,0.450478,3.093009
1,79592,0.733680,2.167304
1,79695,0.868396,2.498216
1,79695,0.980504,2.568453
1,79800,0.154142,2.130102
1,79800,0.364882,2.369788
1,79800,0.968863,2.223648
1,80240,0.100588,1.962637
1,80240,0.303294,1.985287
1,80240,0.757390,2.090362
1,81696,0.047509,2.112119
1,81696,0.106475,2.214262
1,81696,0.336274,2.471757
1,81892,0.048292,2.013714
1,81892,0.318078,2.881294
1,82096,0.048071,2.115437
1,82096,0.303277,2.310781
1,82096,0.314704,2.692869
1,82096,0.691537,1.981771
1,82201,0.408697,2.265016
1,82201,0.752150,1.971422
1,82201,0.891050,3.122063
1,82417,0.043131,2.154560
1,82417,0.668100,1.998149
1,82641,0.047188,2.085946
1,82641,0.440971,1.966056
1,82641,0.666473,2.009890
1,82641,0.834414,2.151333
1,81795,0.047509,2.878879
1,81795,0.968654,3.121248
1,82092,0.151865,3.157216
1,82092,0.626486,1.969911
1,82092,0.731785,2.027367
1,80319,0.137444,2.167391
1,80319,0.463506,2.129484
1,80319,0.981207,3.003981
1,80539,0.164779,2.068254
1,80539,0.848553,2.135585
1,81929,0.383055,2.978532
1,81929,0.398962,3.439909
1,81929,0.715322,2.631182
1,81929,0.720423,3.402828
1,81929,0.777160,2.238523
1,81929,0.798831,2.071903
1,81929,0.871052,1.970318
1,81929,0.879809,2.075108
1,84130,0.385887,3.194584
1,84130,0.400247,2.008438
1,84130,0.895514,2.036322
1,84229,0.160044,3.332943
1,84229,0.642056,2.180170
1,84330,0.896920,1.984856
1,84433,0.016103,2.343497
1,84433,0.719279,2.386460
1,84645,0.235660,2.088872
1,84645,0.246043,2.088872
1,84754,0.068703,2.926940
1,84754,0.192560,3.104182
1,84754,0.430533,2.150946
1,84754,0.897964,2.619401
1,84865,0.063200,2.149550
1,84865,0.194890,3.595172
1,84132,0.164824,1.970545
1,84132,0.614481,2.512888
1,84132,0.631131,2.009500
1,84132,0.639084,2.078984
1,84328,0.097744,2.831815
1,84328,0.754988,2.313929
1,84328,0.771035,2.212178
1,77765,0.122840,1.977807
1,77765,0.408251,2.008456
1,77765,0.957464,1.984537
1,80181,0.233592,2.119135
1,80286,0.159945,2.029079
1,80286,0.397115,2.370304
1,80286,0.736331,2.028063
1,80286,0.929919,1.983902
1,80393,0.406695,2.946929
1,80393,0.781258,2.038831
1,80502,0.191195,2.042042
1,80502,0.616189,1.994696
1,80726,0.307239,2.006416
1,80726,0.936647,1.979727
1,82182,0.172537,1.991382
1,82279,0.219895,1.996908
1,82378,0.341141,2.157681
1,82378,0.777683,2.097864
1,82479,0.044342,2.312113
1,82479,0.137511,2.002883
1,83190,0.029312,2.185164
1,83190,0.055923,2.045367
1,83190,0.407149,2.152903
1,71172,0.096298,2.239116
1,71172,0.253554,2.082524
1,71172,0.984525,2.253880
1,71273,0.081395,2.950040
1,71273,0.831205,2.411719
1,71376,0.224493,2.687688
1,71376,0.284202,2.144683
1,71376,0.345518,1.971088
1,71588,0.194708,2.045137
1,71588,0.816845,1.980459
1,71588,0.948174,1.995629
1,71808,0.257856,2.113946
1,71808,0.458614,2.170179
1,71921,0.173122,2.070002
1,71921,0.185253,1.999845
1,71921,0.236909,2.368247
1,71921,0.408425,2.155410
1,71921,0.593437,2.041508
1,73474,0.047213,2.382318
1,73474,0.362629,1.960255
1,73474,0.814074,2.302571
1,73474,0.954540,2.214554
1,77979,0.043991,2.809758
1,77979,0.181987,3.504534
1,77979,0.190623,2.979785
1,77979,0.219926,2.444906
1,77979,0.400640,2.692707
1,77979,0.654299,2.011993
1,78179,0.081418,2.098462
1,78494,0.235963,2.008526
1,78494,0.359739,2.815753
1,78494,0.458692,2.148790
1,78494,0.825363,1.986689
1,78494,0.937612,2.519170
1,78603,0.037916,1.977520
1,78603,0.214433,2.267128
1,78603,0.414588,2.008484
1,78603,0.438669,2.031603
1,78714,0.088929,2.345810
1,78714,0.123192,2.662949
1,78714,0.217144,2.082613
1,78714,0.767602,1.995134
1,78714,0.857156,2.362284
1,78827,0.073614,2.021827
1,78827,0.137120,2.063416
1,78827,0.634516,2.068769
1,80283,0.097354,2.178492
1,80283,0.305804,3.135538
1,80283,0.388951,2.707648
1,80283,0.818002,2.028234
1,80283,0.988052,2.048746
1,80380,0.380847,3.691115
1,80380,0.660233,3.142709
1,80380,0.696686,4.455651
1,80380,0.705864,4.892203
1,80380,0.925661,2.068969
1,80479,0.827462,3.935540
1,80580,0.651598,2.960836
1,116925,0.842595,1.986901
1,117125,0.265827,4.303370
1,117125,0.686041,2.011401
1,117125,0.965146,1.973019
1,117228,0.283079,3.840999
1,117228,0.314651,2.628120
1,117228,0.431519,2.217075
1,145130,0.807749,2.210052
1,145130,0.824740,2.144056
1,145130,0.971272,2.535269
1,145538,0.112648,2.039202
1,145754,0.274323,2.046960
1,145754,0.980571,2.176253
1,80532,0.042837,2.618972
1,80532,0.118493,2.085720
1,80532,0.135163,2.211845
1,80532,0.458793,1.968046
1,80532,0.781320,2.898930
1,80532,0.965910,1.994187
1,80835,0.055771,2.275697
1,80835,0.158882,2.187246
1,80835,0.824199,2.037749
1,80835,0.901863,2.001085
1,80835,0.970931,2.085545
1,81156,0.442566,2.398509
1,81156,0.921083,2.128155
1,81156,0.965147,1.965240
1,82836,0.057177,2.127996
1,82836,0.257875,2.019657
1,82836,0.377494,2.209474
1,82836,0.716590,2.031013
1,82933,0.023758,2.211542
1,82933,0.071336,2.292947
1,82933,0.212787,2.206359
1,83032,0.226062,2.094264
1,83032,0.330257,1.995222
1,83032,0.431479,1.961727
1,83032,0.969546,2.099341
1,76241,0.055403,2.046668
1,76241,0.093241,2.056346
1,76241,0.762856,1.999128
1,76241,0.932384,2.046495
1,76441,0.015838,2.069259
1,76441,0.258993,2.008589
1,76441,0.331797,2.392542
1,76544,0.255702,2.755761
1,76544,0.343448,1.962541
1,76544,0.736288,2.522354
1,76544,0.988381,2.005390
1,76649,0.085709,2.282311
1,76649,0.394177,2.582304
1,76649,0.969619,2.890973
1,76756,0.806137,2.105947
1,76756,0.810655,3.069420
1,76976,0.665621,2.038305
1,76976,0.902410,2.176224
1,76976,0.906306,2.676477
1,76976,0.981580,2.331480
1,78545,0.260864,2.190005
1,78545,0.274220,2.061707
1,78545,0.366706,2.396608
1,78545,0.641914,1.994495
1,78545,0.706805,2.248661
1,78545,0.711204,3.863683
1,78545,0.805899,2.796126
1,78545,0.812225,2.352125
1,78642,0.311178,2.011991
1,78642,0.786321,2.329297
1,78945,0.417514,2.720601
1,78945,0.942044,2.497528
1,79050,0.335877,2.014532
1,79050,0.924233,2.004922
1,79157,0.360106,4.266537
1,79157,0.920305,2.880369
1,79377,0.674220,2.161978
1,79490,0.147500,2.842401
1,79490,0.442853,2.051472
1,79490,0.827780,1.967560
1,79490,0.849731,2.166595
1,78644,0.366461,1.991851
1,152104,0.255498,2.997853
1,152104,0.735843,2.439735
1,152104,0.988699,2.264003
1,67954,0.226834,1.966248
1,67954,0.658697,1.984131
1,68578,0.247541,2.197377
1,68578,0.433397,2.082182
1,68578,0.717844,1.980179
1,73335,0.419296,2.223430
1,73335,0.823624,2.157203
1,73434,0.672796,2.768564
1,73434,0.968591,2.008326
1,73535,0.218761,2.065819
1,82799,0.094580,2.030917
1,82799,0.368524,1.998687
1,82799,0.709929,3.483903
1,82799,0.783275,2.723364
1,83207,0.097976,1.974676
1,83207,0.153468,1.985075
1,83207,0.704468,2.148192
1,83207,0.932922,2.066374
2,81694,0.514037,2.379440
2,81694,0.522956,2.459082
2,82003,0.030415,1.985130
2,150383,0.337292,2.020621
2,150494,0.122796,1.986971
2,150494,0.593350,2.497248
2,150494,0.902875,2.104783
2,82443,0.969833,2.002731
2,143217,0.016669,2.002872
2,143217,0.862955,2.548078
2,81589,0.817516,1.997665
2,143520,0.194007,2.142943
2,78057,0.468382,2.141500
2,78057,0.708356,2.140309
2,80351,0.290921,3.104829
2,80351,0.907783,2.004502
2,77166,0.524928,2.117343
2,145431,0.016760,2.278122
2,145639,0.317119,3.211761
2,145639,0.570470,2.012167
2,145639,0.606846,2.393545
2,145639,0.892981,1.976340
2,145855,0.834164,2.090005
2,145966,0.677802,2.558666
2,147632,0.031232,2.035572
2,147632,0.280516,2.145148
2,147632,0.903468,2.058263
2,147632,0.921120,1.930245
2,147731,0.531307,1.978122
2,147731,0.898803,2.048916
2,148256,0.457770,2.650188
2,80316,0.027867,2.058398
2,80316,0.699128,1.986494
2,83010,0.320174,3.391410
2,83010,0.971431,2.006827
2,83115,0.033936,2.018440
2,83115,0.531472,1.964104
2,151386,0.026339,2.085166
2,151386,0.470158,1.966628
2,184587,0.193354,2.110852
2,102761,0.220069,1.987160
2,75272,0.418937,2.339461
2,82846,0.185283,3.162922
2,82846,0.191229,2.025620
2,82846,0.208550,2.007351
2,82846,0.219161,2.383553
2,82846,0.244451,2.037862
2,82846,0.476662,2.467945
2,82846,0.490700,1.960016
2,82846,0.610150,2.524577
2,82846,0.854046,2.095361
2,82846,0.968974,2.021815
2,84635,0.858588,2.078701
2,84635,0.968087,2.003597
2,84732,0.967975,2.069369
2,84831,0.476039,1.986056
2,84831,0.490222,2.037457
2,84831,0.959578,2.094311
2,79690,0.016014,1.981547
2,79690,0.248864,2.325066
2,79690,0.525193,2.080866
2,79690,0.882635,1.968417
2,79690,0.974090,2.708051
2,79162,0.309959,2.085125
2,79162,0.521608,2.955001
2,79162,0.919451,2.367677
2,79261,0.524129,2.551317
2,81797,0.264199,2.084316
2,81797,0.577069,1.973717
2,82100,0.474720,2.675847
2,82205,0.856783,3.135990
2,74290,0.726040,2.367802
2,74290,0.989094,3.885738
2,74593,0.067938,3.015338
2,74593,0.564008,2.060204
2,74593,0.918848,2.019320
2,72121,0.053671,3.668395
2,72121,0.201466,2.033150
2,72228,0.507750,4.159703
2,72228,0.785669,2.098349
2,72337,0.279173,2.598435
2,72337,0.493857,2.031400
2,72337,0.545551,2.035063
2,72561,0.093330,1.998483
2,74017,0.724126,2.025878
2,74213,0.533014,2.074822
2,74213,0.965808,2.176522
2,147576,0.165380,2.156165
2,147576,0.716715,1.961719
2,148008,0.505438,2.051911
2,78469,0.030942,1.981615
2,78570,0.208189,2.154780
2,78570,0.216901,2.356063
2,78570,0.934550,2.161035
2,78673,0.017151,3.104676
2,78673,0.268541,2.997888
2,78673,0.962614,3.233713
2,79218,0.583888,2.154624
2,153551,0.093771,2.076060
2,153551,0.628715,2.207593
2,85486,0.119837,2.027602
2,85486,0.785110,2.806842
2,85486,0.975537,2.017702
2,78070,0.223390,1.970950
2,78070,0.485763,1.963726
2,78397,0.503992,2.182389
2,79966,0.315568,2.082860
2,79966,0.636489,1.969279
2,80502,0.437132,2.027976
2,80502,0.458087,2.765947
2,80502,0.551751,2.565543
2,80502,0.566739,2.089501
2,80502,0.682246,2.191857
2,78418,0.436857,2.121725
2,78418,0.523379,1.965313
2,78517,0.435852,2.027404
2,78517,0.905353,2.037877
2,83377,0.080042,1.985467
2,83377,0.418552,2.024929
2,83377,0.584700,1.983016
2,83377,0.917182,1.993494
2,79423,0.258715,2.131445
2,79423,0.265590,4.657846
2,79423,0.423439,2.263384
2,79423,0.435867,2.263384
2,79423,0.450938,2.995998
2,79423,0.499618,2.555522
2,79627,0.026056,1.983877
2,79627,0.331803,1.972959
2,79627,0.499479,2.115758
2,79627,0.570352,2.005766
2,79627,0.734910,2.007878
2,79627,0.989830,2.415695
2,79948,0.198562,2.194806
2,79948,0.202092,4.491964
2,79948,0.673265,2.575000
2,79948,0.821287,2.849716
2,80059,0.093976,2.133679
2,80059,0.103225,2.435211
2,80059,0.178723,5.593536
2,80059,0.486431,4.389292
2,80059,0.497455,2.125027
2,80059,0.698534,3.951539
2,80059,0.752747,2.168153
2,80059,0.769428,2.464646
2,80059,0.976432,3.107010
2,77135,0.079229,1.971279
2,77135,0.493691,2.204215
2,77135,0.646069,2.273195
2,77135,0.826194,2.749199
2,77335,0.496064,2.170165
2,77335,0.864406,2.178275
2,77650,0.318149,2.031527
2,77650,0.636345,3.703505
2,77650,0.734366,1.997827
2,79439,0.310035,1.962934
2,79439,0.436689,2.020354
2,79439,0.593362,2.916635
2,79439,0.652405,3.074680
2,79635,0.074042,2.091740
2,79635,0.550107,1.977832
2,79635,0.646064,2.077720
2,79635,0.724885,2.687527
2,79635,0.834818,2.019346
2,79635,0.976750,1.977010
2,79538,0.074527,1.979930
2,79538,0.542954,2.002825
2,80370,0.632798,3.234975
2,80370,0.703939,2.770989
2,80370,0.895811,2.074985
2,99272,0.546601,2.004869
2,99272,0.652446,2.570403
2,99272,0.777491,1.960585
2,83537,0.042719,2.207958
2,83537,0.417729,1.963420
2,83537,0.435649,2.061179
2,83852,0.646558,2.017966
2,83852,0.725379,2.536345
2,83852,0.736362,2.016664
2,83852,0.990003,2.307331
2,83961,0.921793,2.036235
2,83961,0.986576,2.395532
